,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3579,0.541,0.968,0,-4.129,1,0.0396,0.000248,8.28e-06,0.423,0.505,125.04,audio_features,3sHH7lklbfpcraDDvYnjo7,spotify:track:3sHH7lklbfpcraDDvYnjo7,https://api.spotify.com/v1/tracks/3sHH7lklbfpcraDDvYnjo7,https://api.spotify.com/v1/audio-analysis/3sHH7lklbfpcraDDvYnjo7,311813,4
3580,0.478,0.823,11,-5.346,0,0.206,0.000777,0.229,0.169,0.764,171.263,audio_features,5JX4CIPK47CU1iVeAWJtH5,spotify:track:5JX4CIPK47CU1iVeAWJtH5,https://api.spotify.com/v1/tracks/5JX4CIPK47CU1iVeAWJtH5,https://api.spotify.com/v1/audio-analysis/5JX4CIPK47CU1iVeAWJtH5,197573,4
3581,0.372,0.888,2,-5.88,1,0.0943,0.000211,0.00442,0.115,0.555,141.374,audio_features,769cLRTw2y6KRdkFWFkxtu,spotify:track:769cLRTw2y6KRdkFWFkxtu,https://api.spotify.com/v1/tracks/769cLRTw2y6KRdkFWFkxtu,https://api.spotify.com/v1/audio-analysis/769cLRTw2y6KRdkFWFkxtu,305293,4
3582,0.434,0.586,9,-7.612,1,0.138,0.753,0.0144,0.146,0.239,78.259,audio_features,6koKhrBBcExADvWuOgceNZ,spotify:track:6koKhrBBcExADvWuOgceNZ,https://api.spotify.com/v1/tracks/6koKhrBBcExADvWuOgceNZ,https://api.spotify.com/v1/audio-analysis/6koKhrBBcExADvWuOgceNZ,239613,4
3589,0.689,0.394,2,-10.102,0,0.065,0.711,0.000905,0.0859,0.382,117.489,audio_features,5NijSs5dAwaIybq1GaRTIe,spotify:track:5NijSs5dAwaIybq1GaRTIe,https://api.spotify.com/v1/tracks/5NijSs5dAwaIybq1GaRTIe,https://api.spotify.com/v1/audio-analysis/5NijSs5dAwaIybq1GaRTIe,212992,3
3590,0.911,0.551,8,-3.75,0,0.045,0.133,4.35e-05,0.0863,0.969,92.887,audio_features,3aw9iWUQ3VrPQltgwvN9Xu,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/audio-analysis/3aw9iWUQ3VrPQltgwvN9Xu,265867,4
3591,0.662,0.693,3,-4.298,1,0.0698,0.134,0.0,0.145,0.655,86.009,audio_features,5Lgcn7u07bHuqbOtXkN62u,spotify:track:5Lgcn7u07bHuqbOtXkN62u,https://api.spotify.com/v1/tracks/5Lgcn7u07bHuqbOtXkN62u,https://api.spotify.com/v1/audio-analysis/5Lgcn7u07bHuqbOtXkN62u,252120,4
3593,0.372,0.239,6,-11.314,0,0.0296,0.856,0.000175,0.168,0.127,113.451,audio_features,1eUGmzzvahJjOSWgDHuRlv,spotify:track:1eUGmzzvahJjOSWgDHuRlv,https://api.spotify.com/v1/tracks/1eUGmzzvahJjOSWgDHuRlv,https://api.spotify.com/v1/audio-analysis/1eUGmzzvahJjOSWgDHuRlv,102813,4
3596,0.665,0.695,0,-5.763,1,0.0532,0.347,0.0,0.106,0.707,90.119,audio_features,6zMUIb4uce1CzpbjR3vMdN,spotify:track:6zMUIb4uce1CzpbjR3vMdN,https://api.spotify.com/v1/tracks/6zMUIb4uce1CzpbjR3vMdN,https://api.spotify.com/v1/audio-analysis/6zMUIb4uce1CzpbjR3vMdN,227387,4
3597,0.652,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.986,audio_features,0KQx6HOpJueiSkztcS0r7D,spotify:track:0KQx6HOpJueiSkztcS0r7D,https://api.spotify.com/v1/tracks/0KQx6HOpJueiSkztcS0r7D,https://api.spotify.com/v1/audio-analysis/0KQx6HOpJueiSkztcS0r7D,210200,3
3598,0.358,0.284,7,-8.285,1,0.0285,0.805,0.0,0.183,0.276,99.796,audio_features,5Y35SjAfXjjG0sFQ3KOxmm,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,https://api.spotify.com/v1/tracks/5Y35SjAfXjjG0sFQ3KOxmm,https://api.spotify.com/v1/audio-analysis/5Y35SjAfXjjG0sFQ3KOxmm,180853,3
3599,0.583,0.344,2,-8.765,1,0.0559,0.774,0.0,0.143,0.581,65.203,audio_features,2J6OF7CkpdQGSfm1wdclqn,spotify:track:2J6OF7CkpdQGSfm1wdclqn,https://api.spotify.com/v1/tracks/2J6OF7CkpdQGSfm1wdclqn,https://api.spotify.com/v1/audio-analysis/2J6OF7CkpdQGSfm1wdclqn,110129,3
3601,0.704,0.707,1,-6.537,0,0.0391,0.539,0.00106,0.318,0.761,93.145,audio_features,6sHsXIJoEN5JpdkGMQDJxt,spotify:track:6sHsXIJoEN5JpdkGMQDJxt,https://api.spotify.com/v1/tracks/6sHsXIJoEN5JpdkGMQDJxt,https://api.spotify.com/v1/audio-analysis/6sHsXIJoEN5JpdkGMQDJxt,294787,4
3602,0.536,0.612,4,-5.847,1,0.272,0.119,0.0,0.209,0.57,86.768,audio_features,7DFnq8FYhHMCylykf6ZCxA,spotify:track:7DFnq8FYhHMCylykf6ZCxA,https://api.spotify.com/v1/tracks/7DFnq8FYhHMCylykf6ZCxA,https://api.spotify.com/v1/audio-analysis/7DFnq8FYhHMCylykf6ZCxA,229040,4
3603,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,audio_features,1Qrg8KqiBpW07V7PNxwwwL,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,https://api.spotify.com/v1/tracks/1Qrg8KqiBpW07V7PNxwwwL,https://api.spotify.com/v1/audio-analysis/1Qrg8KqiBpW07V7PNxwwwL,153947,4
3604,0.646,0.503,2,-7.472,1,0.0312,0.00426,0.000279,0.652,0.789,137.007,audio_features,2JqkpMe2eJToJNHEqkJeCu,spotify:track:2JqkpMe2eJToJNHEqkJeCu,https://api.spotify.com/v1/tracks/2JqkpMe2eJToJNHEqkJeCu,https://api.spotify.com/v1/audio-analysis/2JqkpMe2eJToJNHEqkJeCu,96369,4
3605,0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,audio_features,0mZ5GyrHG908lqrHaTw4hi,spotify:track:0mZ5GyrHG908lqrHaTw4hi,https://api.spotify.com/v1/tracks/0mZ5GyrHG908lqrHaTw4hi,https://api.spotify.com/v1/audio-analysis/0mZ5GyrHG908lqrHaTw4hi,254524,4
3606,0.59,0.698,11,-4.262,1,0.0286,0.000176,0.0,0.107,0.352,95.975,audio_features,030OCtLMrljNhp8OWHBWW3,spotify:track:030OCtLMrljNhp8OWHBWW3,https://api.spotify.com/v1/tracks/030OCtLMrljNhp8OWHBWW3,https://api.spotify.com/v1/audio-analysis/030OCtLMrljNhp8OWHBWW3,224093,4
3607,0.741,0.61,6,-7.34,0,0.0511,0.316,0.0,0.534,0.72,125.99,audio_features,2pg2TiYo9Rb8KeB5JjP7jS,spotify:track:2pg2TiYo9Rb8KeB5JjP7jS,https://api.spotify.com/v1/tracks/2pg2TiYo9Rb8KeB5JjP7jS,https://api.spotify.com/v1/audio-analysis/2pg2TiYo9Rb8KeB5JjP7jS,276960,4
3608,0.838,0.705,5,-6.131,0,0.29,0.195,0.0,0.336,0.837,96.644,audio_features,2hNf1rawV2XAZ6Jld2Fxwf,spotify:track:2hNf1rawV2XAZ6Jld2Fxwf,https://api.spotify.com/v1/tracks/2hNf1rawV2XAZ6Jld2Fxwf,https://api.spotify.com/v1/audio-analysis/2hNf1rawV2XAZ6Jld2Fxwf,245093,4
3610,0.716,0.43,9,-8.28,0,0.112,0.482,0.0,0.146,0.472,129.93,audio_features,2oVVaVY0LkzwAYYcyzon6Z,spotify:track:2oVVaVY0LkzwAYYcyzon6Z,https://api.spotify.com/v1/tracks/2oVVaVY0LkzwAYYcyzon6Z,https://api.spotify.com/v1/audio-analysis/2oVVaVY0LkzwAYYcyzon6Z,171000,4
3612,0.347,0.493,8,-11.548,0,0.29,0.455,0.00366,0.127,0.308,82.887,audio_features,5nkUIVKqOqdpB6ApKgEMkv,spotify:track:5nkUIVKqOqdpB6ApKgEMkv,https://api.spotify.com/v1/tracks/5nkUIVKqOqdpB6ApKgEMkv,https://api.spotify.com/v1/audio-analysis/5nkUIVKqOqdpB6ApKgEMkv,382760,4
3613,0.795,0.594,0,-6.2,1,0.0748,0.112,0.0,0.162,0.409,135.002,audio_features,0q75NwOoFiARAVp4EXU4Bs,spotify:track:0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/tracks/0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/audio-analysis/0q75NwOoFiARAVp4EXU4Bs,275080,4
3614,0.602,0.5,8,-9.377,1,0.298,0.477,5.69e-05,0.295,0.395,132.798,audio_features,5PvVkf1Yuq3XyMqqjPiKPd,spotify:track:5PvVkf1Yuq3XyMqqjPiKPd,https://api.spotify.com/v1/tracks/5PvVkf1Yuq3XyMqqjPiKPd,https://api.spotify.com/v1/audio-analysis/5PvVkf1Yuq3XyMqqjPiKPd,223630,4
3616,0.796,0.477,1,-7.161,1,0.108,0.314,0.0,0.12,0.685,119.928,audio_features,7z3N2W7Xz1t2G2sAO8wFVH,spotify:track:7z3N2W7Xz1t2G2sAO8wFVH,https://api.spotify.com/v1/tracks/7z3N2W7Xz1t2G2sAO8wFVH,https://api.spotify.com/v1/audio-analysis/7z3N2W7Xz1t2G2sAO8wFVH,231933,4
3617,0.673,0.681,1,-5.693,1,0.118,0.52,0.0,0.235,0.707,171.864,audio_features,34ceTg8ChN5HjrqiIYCn9Q,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q,https://api.spotify.com/v1/audio-analysis/34ceTg8ChN5HjrqiIYCn9Q,232000,4
3618,0.686,0.588,7,-8.343,0,0.0554,0.178,0.0,0.0954,0.617,94.519,audio_features,7GaFYUqP2WdR4KTPk7cXoP,spotify:track:7GaFYUqP2WdR4KTPk7cXoP,https://api.spotify.com/v1/tracks/7GaFYUqP2WdR4KTPk7cXoP,https://api.spotify.com/v1/audio-analysis/7GaFYUqP2WdR4KTPk7cXoP,249120,4
3619,0.856,0.5,11,-9.393,1,0.18,0.487,0.0,0.104,0.886,135.03,audio_features,5iwUwADk4uQUvgMF6PlTRl,spotify:track:5iwUwADk4uQUvgMF6PlTRl,https://api.spotify.com/v1/tracks/5iwUwADk4uQUvgMF6PlTRl,https://api.spotify.com/v1/audio-analysis/5iwUwADk4uQUvgMF6PlTRl,177900,4
3621,0.816,0.5,1,-4.551,1,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,audio_features,7J41dYQolQJEtj3UmKLu5r,spotify:track:7J41dYQolQJEtj3UmKLu5r,https://api.spotify.com/v1/tracks/7J41dYQolQJEtj3UmKLu5r,https://api.spotify.com/v1/audio-analysis/7J41dYQolQJEtj3UmKLu5r,247840,4
3622,0.412,0.876,5,-6.008,0,0.472,0.102,0.0,0.297,0.706,130.21,audio_features,5Y77SQxEr1eiofPeUTPHxM,spotify:track:5Y77SQxEr1eiofPeUTPHxM,https://api.spotify.com/v1/tracks/5Y77SQxEr1eiofPeUTPHxM,https://api.spotify.com/v1/audio-analysis/5Y77SQxEr1eiofPeUTPHxM,273133,5
3624,0.764,0.394,8,-8.559,1,0.152,0.231,9.37e-05,0.117,0.465,92.009,audio_features,0oufSLnKQDoBFX5mgkDCgR,spotify:track:0oufSLnKQDoBFX5mgkDCgR,https://api.spotify.com/v1/tracks/0oufSLnKQDoBFX5mgkDCgR,https://api.spotify.com/v1/audio-analysis/0oufSLnKQDoBFX5mgkDCgR,158421,4
3626,0.573,0.712,0,-5.976,1,0.0732,0.0572,0.0,0.167,0.346,140.012,audio_features,5j0McHPthKpOXRr3fBq8M0,spotify:track:5j0McHPthKpOXRr3fBq8M0,https://api.spotify.com/v1/tracks/5j0McHPthKpOXRr3fBq8M0,https://api.spotify.com/v1/audio-analysis/5j0McHPthKpOXRr3fBq8M0,259720,4
3627,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,audio_features,5hJFhO9dvhJoDvUZZ9iWSw,spotify:track:5hJFhO9dvhJoDvUZZ9iWSw,https://api.spotify.com/v1/tracks/5hJFhO9dvhJoDvUZZ9iWSw,https://api.spotify.com/v1/audio-analysis/5hJFhO9dvhJoDvUZZ9iWSw,193147,4
3628,0.4,0.366,8,-9.405,0,0.0597,0.242,0.0,0.126,0.161,73.313,audio_features,6gU9OKjOE7ghfEd55oRO57,spotify:track:6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/tracks/6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/audio-analysis/6gU9OKjOE7ghfEd55oRO57,272187,3
3629,0.549,0.242,5,-11.692,1,0.038,0.809,8.1e-05,0.127,0.286,144.211,audio_features,0zWbYGQq5O1KQd0iqzgjP6,spotify:track:0zWbYGQq5O1KQd0iqzgjP6,https://api.spotify.com/v1/tracks/0zWbYGQq5O1KQd0iqzgjP6,https://api.spotify.com/v1/audio-analysis/0zWbYGQq5O1KQd0iqzgjP6,180304,4
3630,0.62,0.721,4,-5.538,0,0.0887,0.0422,0.0075,0.563,0.77,169.904,audio_features,4RnvS1tmh1ERhjXX6dxv95,spotify:track:4RnvS1tmh1ERhjXX6dxv95,https://api.spotify.com/v1/tracks/4RnvS1tmh1ERhjXX6dxv95,https://api.spotify.com/v1/audio-analysis/4RnvS1tmh1ERhjXX6dxv95,150361,4
3631,0.845,0.467,1,-7.674,1,0.138,0.0586,0.0,0.0694,0.702,138.007,audio_features,7wBThXx7BGZHJJ3aN3OPvv,spotify:track:7wBThXx7BGZHJJ3aN3OPvv,https://api.spotify.com/v1/tracks/7wBThXx7BGZHJJ3aN3OPvv,https://api.spotify.com/v1/audio-analysis/7wBThXx7BGZHJJ3aN3OPvv,211200,4
3682,0.613,0.808,10,-2.851,1,0.0346,0.0426,0.0159,0.102,0.38,124.037,audio_features,0cQVqPuHQP4KEwc7ZUQmj6,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,https://api.spotify.com/v1/tracks/0cQVqPuHQP4KEwc7ZUQmj6,https://api.spotify.com/v1/audio-analysis/0cQVqPuHQP4KEwc7ZUQmj6,240427,4
3684,0.52,0.852,0,-5.866,1,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,audio_features,58ge6dfP91o9oXMzq3XkIS,spotify:track:58ge6dfP91o9oXMzq3XkIS,https://api.spotify.com/v1/tracks/58ge6dfP91o9oXMzq3XkIS,https://api.spotify.com/v1/audio-analysis/58ge6dfP91o9oXMzq3XkIS,253587,4
3685,0.473,0.621,11,-8.698,0,0.0291,0.0253,0.000366,0.19,0.782,173.083,audio_features,2Lumsra3kuU61wXkEKzKaK,spotify:track:2Lumsra3kuU61wXkEKzKaK,https://api.spotify.com/v1/tracks/2Lumsra3kuU61wXkEKzKaK,https://api.spotify.com/v1/audio-analysis/2Lumsra3kuU61wXkEKzKaK,152761,4
3686,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,audio_features,6K4t31amVTZDgR3sKmwUJJ,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320,4
3687,0.556,0.763,6,-3.952,0,0.0413,0.000728,6.79e-06,0.071,0.814,138.984,audio_features,4iZxeyibg6w4EFCOoAQ6Eh,spotify:track:4iZxeyibg6w4EFCOoAQ6Eh,https://api.spotify.com/v1/tracks/4iZxeyibg6w4EFCOoAQ6Eh,https://api.spotify.com/v1/audio-analysis/4iZxeyibg6w4EFCOoAQ6Eh,191400,4
3688,0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,audio_features,20I8RduZC2PWMWTDCZuuAN,spotify:track:20I8RduZC2PWMWTDCZuuAN,https://api.spotify.com/v1/tracks/20I8RduZC2PWMWTDCZuuAN,https://api.spotify.com/v1/audio-analysis/20I8RduZC2PWMWTDCZuuAN,237027,4
3689,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,audio_features,086myS9r57YsLbJpU0TgK9,spotify:track:086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/tracks/086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/audio-analysis/086myS9r57YsLbJpU0TgK9,161124,4
3691,0.502,0.941,7,-5.194,1,0.0716,0.000346,0.319,0.553,0.124,119.783,audio_features,0hDQV9X1Da5JrwhK8gu86p,spotify:track:0hDQV9X1Da5JrwhK8gu86p,https://api.spotify.com/v1/tracks/0hDQV9X1Da5JrwhK8gu86p,https://api.spotify.com/v1/audio-analysis/0hDQV9X1Da5JrwhK8gu86p,219987,4
3693,0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,audio_features,3FtYbEfBqAlGO46NUDQSAt,spotify:track:3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/tracks/3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/audio-analysis/3FtYbEfBqAlGO46NUDQSAt,229640,3
3694,0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,audio_features,7EkWXAI1wn8Ii883ecd9xr,spotify:track:7EkWXAI1wn8Ii883ecd9xr,https://api.spotify.com/v1/tracks/7EkWXAI1wn8Ii883ecd9xr,https://api.spotify.com/v1/audio-analysis/7EkWXAI1wn8Ii883ecd9xr,147062,4
3698,0.598,0.924,6,-4.974,0,0.0623,0.0205,0.799,0.17,0.611,168.017,audio_features,2B664ulJSVBd6B8SAY3Wux,spotify:track:2B664ulJSVBd6B8SAY3Wux,https://api.spotify.com/v1/tracks/2B664ulJSVBd6B8SAY3Wux,https://api.spotify.com/v1/audio-analysis/2B664ulJSVBd6B8SAY3Wux,162339,4
3699,0.403,0.803,7,-5.363,1,0.0626,0.239,0.0,0.103,0.814,153.314,audio_features,5xoUgPXbMNUmoHU0Enwtwq,spotify:track:5xoUgPXbMNUmoHU0Enwtwq,https://api.spotify.com/v1/tracks/5xoUgPXbMNUmoHU0Enwtwq,https://api.spotify.com/v1/audio-analysis/5xoUgPXbMNUmoHU0Enwtwq,169307,4
3700,0.634,0.599,2,-5.447,1,0.0365,0.0288,0.0,0.197,0.312,112.215,audio_features,2fyIS6GXMgUcSv4oejx63f,spotify:track:2fyIS6GXMgUcSv4oejx63f,https://api.spotify.com/v1/tracks/2fyIS6GXMgUcSv4oejx63f,https://api.spotify.com/v1/audio-analysis/2fyIS6GXMgUcSv4oejx63f,175440,4
3701,0.542,0.531,9,-7.481,1,0.0301,0.0033,1.51e-06,0.338,0.671,105.97,audio_features,56NkIxSZZiMpFP5ZNSxtnT,spotify:track:56NkIxSZZiMpFP5ZNSxtnT,https://api.spotify.com/v1/tracks/56NkIxSZZiMpFP5ZNSxtnT,https://api.spotify.com/v1/audio-analysis/56NkIxSZZiMpFP5ZNSxtnT,183391,4
3702,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,audio_features,5hM5arv9KDbCHS0k9uqwjr,spotify:track:5hM5arv9KDbCHS0k9uqwjr,https://api.spotify.com/v1/tracks/5hM5arv9KDbCHS0k9uqwjr,https://api.spotify.com/v1/audio-analysis/5hM5arv9KDbCHS0k9uqwjr,237800,4
3703,0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,audio_features,0sTlGEld0h8kIPZaKDYUf4,spotify:track:0sTlGEld0h8kIPZaKDYUf4,https://api.spotify.com/v1/tracks/0sTlGEld0h8kIPZaKDYUf4,https://api.spotify.com/v1/audio-analysis/0sTlGEld0h8kIPZaKDYUf4,195121,4
3704,0.439,0.86,11,-4.824,0,0.166,0.00043,1.59e-05,0.0783,0.577,159.82,audio_features,1JmRbZclLHgneDrpyA9e3X,spotify:track:1JmRbZclLHgneDrpyA9e3X,https://api.spotify.com/v1/tracks/1JmRbZclLHgneDrpyA9e3X,https://api.spotify.com/v1/audio-analysis/1JmRbZclLHgneDrpyA9e3X,167773,4
3707,0.526,0.723,5,-5.59,1,0.0294,0.3,0.00698,0.058,0.744,159.685,audio_features,04uR2cdkgiaLIzebPcs25m,spotify:track:04uR2cdkgiaLIzebPcs25m,https://api.spotify.com/v1/tracks/04uR2cdkgiaLIzebPcs25m,https://api.spotify.com/v1/audio-analysis/04uR2cdkgiaLIzebPcs25m,246213,4
3708,0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,audio_features,2X485T9Z5Ly0xyaghN73ed,spotify:track:2X485T9Z5Ly0xyaghN73ed,https://api.spotify.com/v1/tracks/2X485T9Z5Ly0xyaghN73ed,https://api.spotify.com/v1/audio-analysis/2X485T9Z5Ly0xyaghN73ed,467587,4
3709,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,audio_features,57RA3JGafJm5zRtKJiKPIm,spotify:track:57RA3JGafJm5zRtKJiKPIm,https://api.spotify.com/v1/tracks/57RA3JGafJm5zRtKJiKPIm,https://api.spotify.com/v1/audio-analysis/57RA3JGafJm5zRtKJiKPIm,178000,4
3711,0.615,0.658,5,-7.299,1,0.0343,0.096,0.000911,0.205,0.293,150.093,audio_features,3n69hLUdIsSa1WlRmjMZlW,spotify:track:3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/tracks/3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/audio-analysis/3n69hLUdIsSa1WlRmjMZlW,227080,4
3712,0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,audio_features,4iG2gAwKXsOcijVaVXzRPW,spotify:track:4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/tracks/4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/audio-analysis/4iG2gAwKXsOcijVaVXzRPW,261000,3
3713,0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,audio_features,0LtOwyZoSNZKJWHqjzADpW,spotify:track:0LtOwyZoSNZKJWHqjzADpW,https://api.spotify.com/v1/tracks/0LtOwyZoSNZKJWHqjzADpW,https://api.spotify.com/v1/audio-analysis/0LtOwyZoSNZKJWHqjzADpW,192960,4
3714,0.551,0.819,2,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,audio_features,2DrGEaqoruCSn0FffWCf5O,spotify:track:2DrGEaqoruCSn0FffWCf5O,https://api.spotify.com/v1/tracks/2DrGEaqoruCSn0FffWCf5O,https://api.spotify.com/v1/audio-analysis/2DrGEaqoruCSn0FffWCf5O,137760,4
3715,0.505,0.698,0,-5.563,1,0.0297,0.33,0.0887,0.0966,0.599,115.013,audio_features,5TTGoX70AFrTvuEtqHK37S,spotify:track:5TTGoX70AFrTvuEtqHK37S,https://api.spotify.com/v1/tracks/5TTGoX70AFrTvuEtqHK37S,https://api.spotify.com/v1/audio-analysis/5TTGoX70AFrTvuEtqHK37S,243132,4
3716,0.641,0.842,9,-7.27,1,0.0292,0.134,0.911,0.419,0.499,129.978,audio_features,61OJxhoY3Ix50rYVKo8zRK,spotify:track:61OJxhoY3Ix50rYVKo8zRK,https://api.spotify.com/v1/tracks/61OJxhoY3Ix50rYVKo8zRK,https://api.spotify.com/v1/audio-analysis/61OJxhoY3Ix50rYVKo8zRK,278769,4
3717,0.504,0.708,11,-5.896,0,0.0343,0.00112,0.000424,0.788,0.51,82.009,audio_features,5naar7XewEOAjOywIp6Jjq,spotify:track:5naar7XewEOAjOywIp6Jjq,https://api.spotify.com/v1/tracks/5naar7XewEOAjOywIp6Jjq,https://api.spotify.com/v1/audio-analysis/5naar7XewEOAjOywIp6Jjq,155147,4
3718,0.603,0.918,4,-6.652,0,0.0641,0.216,0.146,0.284,0.452,102.473,audio_features,3VIJBrMpvimHEw5wtPh2wB,spotify:track:3VIJBrMpvimHEw5wtPh2wB,https://api.spotify.com/v1/tracks/3VIJBrMpvimHEw5wtPh2wB,https://api.spotify.com/v1/audio-analysis/3VIJBrMpvimHEw5wtPh2wB,233639,4
3719,0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,audio_features,7kzKAuUzOITUauHAhoMoxA,spotify:track:7kzKAuUzOITUauHAhoMoxA,https://api.spotify.com/v1/tracks/7kzKAuUzOITUauHAhoMoxA,https://api.spotify.com/v1/audio-analysis/7kzKAuUzOITUauHAhoMoxA,193051,4
3720,0.348,0.875,11,-4.758,0,0.199,0.0341,0.0,0.117,0.407,169.152,audio_features,2zzLRQ78kKfPTx8FJQCdC2,spotify:track:2zzLRQ78kKfPTx8FJQCdC2,https://api.spotify.com/v1/tracks/2zzLRQ78kKfPTx8FJQCdC2,https://api.spotify.com/v1/audio-analysis/2zzLRQ78kKfPTx8FJQCdC2,202133,4
3721,0.682,0.9,9,-5.028,1,0.0874,0.0884,0.063,0.0685,0.937,100.721,audio_features,3jfZ9M23l0L7RxzYMTgBTv,spotify:track:3jfZ9M23l0L7RxzYMTgBTv,https://api.spotify.com/v1/tracks/3jfZ9M23l0L7RxzYMTgBTv,https://api.spotify.com/v1/audio-analysis/3jfZ9M23l0L7RxzYMTgBTv,179499,4
3722,0.598,0.553,9,-6.742,0,0.0397,0.562,0.157,0.257,0.533,123.075,audio_features,6qZjm61s6u8Ead9sWxCDro,spotify:track:6qZjm61s6u8Ead9sWxCDro,https://api.spotify.com/v1/tracks/6qZjm61s6u8Ead9sWxCDro,https://api.spotify.com/v1/audio-analysis/6qZjm61s6u8Ead9sWxCDro,211227,4
3723,0.636,0.797,8,-4.644,1,0.0296,0.00598,4.26e-06,0.114,0.965,139.963,audio_features,6YVajR33kCWLhWpMVD8AGD,spotify:track:6YVajR33kCWLhWpMVD8AGD,https://api.spotify.com/v1/tracks/6YVajR33kCWLhWpMVD8AGD,https://api.spotify.com/v1/audio-analysis/6YVajR33kCWLhWpMVD8AGD,187693,4
3724,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,audio_features,5ruzrDWcT0vuJIOMW7gMnW,spotify:track:5ruzrDWcT0vuJIOMW7gMnW,https://api.spotify.com/v1/tracks/5ruzrDWcT0vuJIOMW7gMnW,https://api.spotify.com/v1/audio-analysis/5ruzrDWcT0vuJIOMW7gMnW,309053,4
3725,0.728,0.638,5,-6.455,0,0.0336,0.249,0.0,0.116,0.872,130.014,audio_features,0NdTUS4UiNYCNn5FgVqKQY,spotify:track:0NdTUS4UiNYCNn5FgVqKQY,https://api.spotify.com/v1/tracks/0NdTUS4UiNYCNn5FgVqKQY,https://api.spotify.com/v1/audio-analysis/0NdTUS4UiNYCNn5FgVqKQY,193030,4
3726,0.565,0.832,8,-5.751,0,0.108,0.0638,0.0288,0.386,0.847,143.303,audio_features,3HlK8txWAdtKMrbsqX40pl,spotify:track:3HlK8txWAdtKMrbsqX40pl,https://api.spotify.com/v1/tracks/3HlK8txWAdtKMrbsqX40pl,https://api.spotify.com/v1/audio-analysis/3HlK8txWAdtKMrbsqX40pl,173889,4
3727,0.687,0.617,4,-5.213,1,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,audio_features,4sNG6zQBmtq7M8aeeKJRMQ,spotify:track:4sNG6zQBmtq7M8aeeKJRMQ,https://api.spotify.com/v1/tracks/4sNG6zQBmtq7M8aeeKJRMQ,https://api.spotify.com/v1/audio-analysis/4sNG6zQBmtq7M8aeeKJRMQ,252307,4
